energy,dos
-44.814,0.0
-44.808,0.0
-44.802,0.0
-44.796,0.0
-44.79,0.0
-44.784,0.0
-44.778,0.0
-44.772,0.0
-44.766,0.0
-44.76,0.0
-44.754,0.0
-44.748,0.0
-44.742,0.0
-44.736,0.0
-44.73,0.0
-44.724,0.0
-44.718,0.0
-44.712,0.0
-44.706,0.0
-44.7,0.0
-44.694,0.0
-44.688,0.0
-44.682,0.0
-44.676,0.0
-44.67,0.0
-44.664,0.0
-44.658,0.0
-44.652,0.0
-44.646,0.0
-44.64,0.0
-44.634,0.0
-44.628,0.0
-44.622,0.0
-44.616,0.0
-44.61,0.0
-44.604,0.0
-44.598,0.0
-44.592,0.0
-44.586,0.0
-44.58,0.0
-44.574,0.0
-44.568,0.0
-44.562,0.0
-44.556,0.0
-44.55,0.0
-44.544,0.0
-44.538,0.0
-44.532,0.0
-44.526,0.0
-44.52,0.0
-44.514,0.0
-44.508,0.0
-44.502,0.0
-44.496,0.0
-44.49,0.0
-44.484,0.0
-44.478,0.0
-44.472,0.0
-44.466,0.0
-44.46,0.0
-44.454,0.0
-44.448,0.0
-44.442,0.0
-44.436,0.0
-44.43,0.0
-44.424,0.0
-44.418,0.0
-44.412,0.0
-44.406,0.0
-44.4,0.0
-44.394,0.0
-44.388,0.0
-44.382,0.0
-44.376,0.0
-44.37,0.0
-44.364,0.0
-44.358,0.0
-44.352,0.0
-44.346,0.0
-44.34,0.0
-44.334,0.0
-44.328,0.0
-44.322,0.0
-44.316,0.0
-44.31,0.0
-44.304,0.0
-44.298,0.0
-44.292,0.0
-44.286,0.0
-44.28,0.0
-44.274,0.0
-44.268,0.0
-44.262,0.0
-44.256,0.0
-44.25,0.0
-44.244,0.0
-44.238,0.0
-44.232,0.0
-44.226,0.0
-44.22,0.0
-44.214,0.0
-44.208,0.0
-44.202,0.0
-44.196,0.0
-44.19,0.0
-44.184,0.0
-44.178,0.0
-44.172,0.0
-44.166,0.0
-44.16,0.0
-44.154,0.0
-44.148,0.0
-44.142,0.0
-44.136,0.0
-44.13,0.0
-44.124,0.0
-44.118,0.0
-44.112,0.0
-44.106,0.0
-44.1,0.0
-44.094,0.0
-44.088,0.0
-44.082,0.0
-44.076,0.0
-44.07,0.0
-44.064,0.0
-44.058,0.0
-44.052,0.0
-44.046,0.0
-44.04,0.0
-44.034,0.0
-44.028,0.0
-44.022,0.0
-44.016,0.0
-44.01,0.0
-44.004,0.0
-43.998,0.0
-43.992,0.0
-43.986,0.0
-43.98,0.0
-43.974,0.0
-43.968,0.0
-43.962,0.0
-43.956,0.0
-43.95,0.0
-43.944,0.0
-43.938,0.0
-43.932,0.0
-43.926,0.0
-43.92,0.0
-43.914,0.0
-43.908,0.0
-43.902,0.0
-43.896,0.0
-43.89,0.0
-43.884,0.0
-43.878,0.0
-43.872,0.0
-43.866,0.0
-43.86,0.0
-43.854,0.0
-43.848,0.0
-43.842,0.0
-43.836,0.0
-43.83,0.0
-43.824,0.0
-43.818,0.0
-43.812,0.0
-43.806,0.0
-43.8,0.0
-43.794,0.0
-43.788,0.0
-43.782,0.0
-43.776,0.0
-43.77,0.0
-43.764,0.0
-43.758,0.0
-43.752,0.0
-43.746,0.0
-43.74,0.0
-43.734,0.0
-43.728,0.0
-43.722,0.0
-43.716,0.0
-43.71,0.0
-43.704,0.0
-43.698,0.0
-43.692,0.0
-43.686,0.0
-43.68,0.0
-43.674,0.0
-43.668,0.0
-43.662,0.0
-43.656,0.0
-43.65,0.0
-43.644,0.0
-43.638,0.0
-43.632,0.0
-43.626,0.0
-43.62,0.0
-43.614,0.0
-43.608,0.0
-43.602,0.0
-43.596,0.0
-43.59,0.0
-43.584,0.0
-43.578,0.0
-43.572,0.0
-43.566,0.0
-43.56,0.0
-43.554,0.0
-43.548,0.0
-43.542,0.0
-43.536,0.0
-43.53,0.0
-43.524,0.0
-43.518,0.0
-43.512,0.0
-43.506,0.0
-43.5,0.0
-43.494,0.0
-43.488,0.0
-43.482,0.0
-43.476,0.0
-43.47,0.0
-43.464,0.0
-43.458,0.0
-43.452,0.0
-43.446,0.0
-43.44,0.0
-43.434,0.0
-43.428,0.0
-43.422,0.0
-43.416,0.0
-43.41,0.0
-43.404,0.0
-43.398,0.0
-43.392,0.0
-43.386,0.0
-43.38,0.0
-43.374,0.0
-43.368,0.0
-43.362,0.0
-43.356,0.0
-43.35,0.0
-43.344,0.0
-43.338,0.0
-43.332,0.0
-43.326,0.0
-43.32,0.0
-43.314,0.0
-43.308,0.0
-43.302,0.0
-43.296,0.0
-43.29,0.0
-43.284,0.0
-43.278,0.0
-43.272,0.0
-43.266,0.0
-43.26,0.0
-43.254,0.0
-43.248,0.0
-43.242,0.0
-43.236,0.0
-43.23,0.0
-43.224,0.0
-43.218,0.0
-43.212,0.0
-43.206,0.0
-43.2,0.0
-43.194,0.0
-43.188,0.0
-43.182,0.0
-43.176,0.0
-43.17,0.0
-43.164,0.0
-43.158,0.0
-43.152,0.0
-43.146,0.0
-43.14,0.0
-43.134,0.0
-43.128,0.0
-43.122,0.0
-43.116,0.0
-43.11,0.0
-43.104,0.0
-43.098,0.0
-43.092,0.0
-43.086,0.0
-43.08,0.0
-43.074,0.0
-43.068,0.0
-43.062,0.0
-43.056,0.0
-43.05,0.0
-43.044,0.0
-43.038,0.0
-43.032,0.0
-43.026,0.0
-43.02,0.0
-43.014,0.0
-43.008,0.0
-43.002,0.0
-42.996,0.0
-42.99,0.0
-42.984,0.0
-42.978,0.0
-42.972,0.0
-42.966,0.0
-42.96,0.0
-42.954,0.0
-42.948,0.0
-42.942,0.0
-42.936,0.0
-42.93,0.0
-42.924,0.0
-42.918,0.0
-42.912,0.0
-42.906,0.0
-42.9,0.0
-42.894,0.0
-42.888,0.0
-42.882,0.0
-42.876,0.0
-42.87,0.0
-42.864,0.0
-42.858,0.0
-42.852,0.0
-42.846,0.0
-42.84,0.0
-42.834,0.0
-42.828,0.0
-42.822,0.0
-42.816,0.0
-42.81,0.0
-42.804,0.0
-42.798,0.0
-42.792,0.0
-42.786,0.0
-42.78,0.0
-42.774,0.0
-42.768,0.0
-42.762,0.0
-42.756,0.0
-42.75,0.0
-42.744,0.0
-42.738,0.0
-42.732,0.0
-42.726,0.0
-42.72,0.0
-42.714,0.0
-42.708,0.0
-42.702,0.0
-42.696,0.0
-42.69,0.0
-42.684,0.0
-42.678,0.0
-42.672,0.0
-42.666,0.0
-42.66,0.0
-42.654,0.0
-42.648,0.0
-42.642,0.0
-42.636,0.0
-42.63,0.0
-42.624,0.0
-42.618,0.0
-42.612,0.0
-42.606,0.0
-42.6,0.0
-42.594,0.0
-42.588,0.0
-42.582,0.0
-42.576,0.0
-42.57,0.0
-42.564,0.0
-42.558,0.0
-42.552,0.0
-42.546,0.0
-42.54,0.0
-42.534,0.0
-42.528,0.0
-42.522,0.0
-42.516,0.0
-42.51,0.0
-42.504,0.0
-42.498,0.0
-42.492,0.0
-42.486,0.0
-42.48,0.0
-42.474,0.0
-42.468,0.0
-42.462,0.0
-42.456,0.0
-42.45,0.0
-42.444,0.0
-42.438,0.0
-42.432,0.0
-42.426,0.0
-42.42,0.0
-42.414,0.0
-42.408,0.0
-42.402,0.0
-42.396,0.0
-42.39,0.0
-42.384,0.0
-42.378,0.0
-42.372,0.0
-42.366,0.0
-42.36,0.0
-42.354,0.0
-42.348,0.0
-42.342,0.0
-42.336,0.0
-42.33,0.0
-42.324,0.0
-42.318,0.0
-42.312,0.0
-42.306,0.0
-42.3,0.0
-42.294,0.0
-42.288,0.0
-42.282,0.0
-42.276,0.0
-42.27,0.0
-42.264,0.0
-42.258,0.0
-42.252,0.0
-42.246,0.0
-42.24,0.0
-42.234,0.0
-42.228,0.0
-42.222,0.0
-42.216,0.0
-42.21,0.0
-42.204,0.0
-42.198,0.0
-42.192,0.0
-42.186,0.0
-42.18,0.0
-42.174,0.0
-42.168,0.0
-42.162,0.0
-42.156,0.0
-42.15,0.0
-42.144,0.0
-42.138,0.0
-42.132,0.0
-42.126,0.0
-42.12,0.0
-42.114,0.0
-42.108,0.0
-42.102,0.0
-42.096,0.0
-42.09,0.0
-42.084,0.0
-42.078,0.0
-42.072,0.0
-42.066,0.0
-42.06,0.0
-42.054,0.0
-42.048,0.0
-42.042,0.0
-42.036,0.0
-42.03,0.0
-42.024,0.0
-42.018,0.0
-42.012,0.0
-42.006,0.0
-42.0,0.0
-41.994,0.0
-41.988,0.0
-41.982,0.0
-41.976,0.0
-41.97,0.0
-41.964,0.0
-41.958,0.0
-41.952,0.0
-41.946,0.0
-41.94,0.0
-41.934,0.0
-41.928,0.0
-41.922,0.0
-41.916,0.0
-41.91,0.0
-41.904,0.0
-41.898,0.0
-41.892,0.0
-41.886,0.0
-41.88,0.0
-41.874,0.0
-41.868,0.0
-41.862,0.0
-41.856,0.0
-41.85,0.0
-41.844,0.0
-41.838,0.0
-41.832,0.0
-41.826,0.0
-41.82,0.0
-41.814,0.0
-41.808,0.0
-41.802,0.0
-41.796,0.0
-41.79,0.0
-41.784,0.0
-41.778,0.0
-41.772,0.0
-41.766,0.0
-41.76,0.0
-41.754,0.0
-41.748,0.0
-41.742,0.0
-41.736,0.0
-41.73,0.0
-41.724,0.0
-41.718,0.0
-41.712,0.0
-41.706,0.0
-41.7,0.0
-41.694,0.0
-41.688,0.0
-41.682,0.0
-41.676,0.0
-41.67,0.0
-41.664,0.0
-41.658,0.0
-41.652,0.0
-41.646,0.0
-41.64,0.0
-41.634,0.0
-41.628,0.0
-41.622,0.0
-41.616,0.0
-41.61,0.0
-41.604,0.0
-41.598,0.0
-41.592,0.0
-41.586,0.0
-41.58,0.0
-41.574,0.0
-41.568,0.0
-41.562,0.0
-41.556,0.0
-41.55,0.0
-41.544,0.0
-41.538,0.0
-41.532,0.0
-41.526,0.0
-41.52,0.0
-41.514,0.0
-41.508,0.0
-41.502,0.0
-41.496,0.0
-41.49,0.0
-41.484,0.0
-41.478,0.0
-41.472,0.0
-41.466,0.0
-41.46,0.0
-41.454,0.0
-41.448,0.0
-41.442,0.0
-41.436,0.0
-41.43,0.0
-41.424,0.0
-41.418,0.0
-41.412,0.0
-41.406,0.0
-41.4,0.0
-41.394,0.0
-41.388,0.0
-41.382,0.0
-41.376,0.0
-41.37,0.0
-41.364,0.0
-41.358,0.0
-41.352,0.0
-41.346,0.0
-41.34,0.0
-41.334,0.0
-41.328,0.0
-41.322,0.0
-41.316,0.0
-41.31,0.0
-41.304,0.0
-41.298,0.0
-41.292,0.0
-41.286,0.0
-41.28,0.0
-41.274,0.0
-41.268,0.0
-41.262,0.0
-41.256,0.0
-41.25,0.0
-41.244,0.0
-41.238,0.0
-41.232,0.0
-41.226,0.0
-41.22,0.0
-41.214,0.0
-41.208,0.0
-41.202,0.0
-41.196,0.0
-41.19,0.0
-41.184,0.0
-41.178,0.0
-41.172,0.0
-41.166,0.0
-41.16,0.0
-41.154,0.0
-41.148,0.0
-41.142,0.0
-41.136,0.0
-41.13,0.0
-41.124,0.0
-41.118,0.0
-41.112,0.0
-41.106,0.0
-41.1,0.0
-41.094,0.0
-41.088,0.0
-41.082,0.0
-41.076,0.0
-41.07,0.0
-41.064,0.0
-41.058,0.0
-41.052,0.0
-41.046,0.0
-41.04,0.0
-41.034,0.0
-41.028,0.0
-41.022,0.0
-41.016,0.0
-41.01,0.0
-41.004,0.0
-40.998,0.0
-40.992,0.0
-40.986,0.0
-40.98,0.0
-40.974,0.0
-40.968,0.0
-40.962,0.0
-40.956,0.0
-40.95,0.0
-40.944,0.0
-40.938,0.0
-40.932,0.0
-40.926,0.0
-40.92,0.0
-40.914,0.0
-40.908,0.0
-40.902,0.0
-40.896,0.0
-40.89,0.0
-40.884,0.0
-40.878,0.0
-40.872,0.0
-40.866,0.0
-40.86,0.0
-40.854,0.0
-40.848,0.0
-40.842,0.0
-40.836,0.0
-40.83,0.0
-40.824,0.0
-40.818,0.0
-40.812,0.0
-40.806,0.0
-40.8,0.0
-40.794,0.0
-40.788,0.0
-40.782,0.0
-40.776,0.0
-40.77,0.0
-40.764,0.0
-40.758,0.0
-40.752,0.0
-40.746,0.0
-40.74,0.0
-40.734,0.0
-40.728,0.0
-40.722,0.0
-40.716,0.0
-40.71,0.0
-40.704,0.0
-40.698,0.0
-40.692,0.0
-40.686,0.0
-40.68,0.0
-40.674,0.0
-40.668,0.0
-40.662,0.0
-40.656,0.0
-40.65,0.0
-40.644,0.0
-40.638,0.0
-40.632,0.0
-40.626,0.0
-40.62,0.0
-40.614,0.0
-40.608,0.0
-40.602,0.0
-40.596,0.0
-40.59,0.0
-40.584,0.0
-40.578,0.0
-40.572,0.0
-40.566,0.0
-40.56,0.0
-40.554,0.0
-40.548,0.0
-40.542,0.0
-40.536,0.0
-40.53,0.0
-40.524,0.0
-40.518,0.0
-40.512,0.0
-40.506,0.0
-40.5,0.0
-40.494,0.0
-40.488,0.0
-40.482,0.0
-40.476,0.0
-40.47,0.0
-40.464,0.0
-40.458,0.0
-40.452,0.0
-40.446,0.0
-40.44,0.0
-40.434,0.0
-40.428,0.0
-40.422,0.0
-40.416,0.0
-40.41,0.0
-40.404,0.0
-40.398,0.0
-40.392,0.0
-40.386,0.0
-40.38,0.0
-40.374,0.0
-40.368,0.0
-40.362,0.0
-40.356,0.0
-40.35,0.0
-40.344,0.0
-40.338,0.0
-40.332,0.0
-40.326,0.0
-40.32,0.0
-40.314,0.0
-40.308,0.0
-40.302,0.0
-40.296,0.0
-40.29,0.0
-40.284,0.0
-40.278,0.0
-40.272,0.0
-40.266,0.0
-40.26,0.0
-40.254,0.0
-40.248,0.0
-40.242,0.0
-40.236,0.0
-40.23,0.0
-40.224,0.0
-40.218,0.0
-40.212,0.0
-40.206,0.0
-40.2,0.0
-40.194,0.0
-40.188,0.0
-40.182,0.0
-40.176,0.0
-40.17,0.0
-40.164,0.0
-40.158,0.0
-40.152,0.0
-40.146,0.0
-40.14,0.0
-40.134,0.0
-40.128,0.0
-40.122,0.0
-40.116,0.0
-40.11,0.0
-40.104,0.0
-40.098,0.0
-40.092,0.0
-40.086,0.0
-40.08,0.0
-40.074,0.0
-40.068,0.0
-40.062,0.0
-40.056,0.0
-40.05,0.0
-40.044,0.0
-40.038,0.0
-40.032,0.0
-40.026,0.0
-40.02,0.0
-40.014,0.0
-40.008,0.0
-40.002,0.0
-39.996,0.0
-39.99,0.0
-39.984,0.0
-39.978,0.0
-39.972,0.0
-39.966,0.0
-39.96,0.0
-39.954,0.0
-39.948,0.0
-39.942,0.0
-39.936,0.0
-39.93,0.0
-39.924,0.0
-39.918,0.0
-39.912,0.0
-39.906,0.0
-39.9,0.0
-39.894,0.0
-39.888,0.0
-39.882,0.0
-39.876,0.0
-39.87,0.0
-39.864,0.0
-39.858,0.0
-39.852,0.0
-39.846,0.0
-39.84,0.0
-39.834,0.0
-39.828,0.0
-39.822,0.0
-39.816,0.0
-39.81,0.0
-39.804,0.0
-39.798,0.0
-39.792,0.0
-39.786,0.0
-39.78,0.0
-39.774,0.0
-39.768,0.0
-39.762,0.0
-39.756,0.0
-39.75,0.0
-39.744,0.0
-39.738,0.0
-39.732,0.0
-39.726,0.0
-39.72,0.0
-39.714,0.0
-39.708,0.0
-39.702,0.0
-39.696,0.0
-39.69,0.0
-39.684,0.0
-39.678,0.0
-39.672,0.0
-39.666,0.0
-39.66,0.0
-39.654,0.0
-39.648,0.0
-39.642,0.0
-39.636,0.0
-39.63,0.0
-39.624,0.0
-39.618,0.0
-39.612,0.0
-39.606,0.0
-39.6,0.0
-39.594,0.0
-39.588,0.0
-39.582,0.0
-39.576,0.0
-39.57,0.0
-39.564,0.0
-39.558,0.0
-39.552,0.0
-39.546,0.0
-39.54,0.0
-39.534,0.0
-39.528,0.0
-39.522,0.0
-39.516,0.0
-39.51,0.0
-39.504,0.0
-39.498,0.0
-39.492,0.0
-39.486,0.0
-39.48,0.0
-39.474,0.0
-39.468,0.0
-39.462,0.0
-39.456,0.0
-39.45,0.0
-39.444,0.0
-39.438,0.0
-39.432,0.0
-39.426,0.0
-39.42,0.0
-39.414,0.0
-39.408,0.0
-39.402,0.0
-39.396,0.0
-39.39,0.0
-39.384,0.0
-39.378,0.0
-39.372,0.0
-39.366,0.0
-39.36,0.0
-39.354,0.0
-39.348,0.0
-39.342,0.0
-39.336,0.0
-39.33,0.0
-39.324,0.0
-39.318,0.0
-39.312,0.0
-39.306,0.0
-39.3,0.0
-39.294,0.0
-39.288,0.0
-39.282,0.0
-39.276,0.0
-39.27,0.0
-39.264,0.0
-39.258,0.0
-39.252,0.0
-39.246,0.0
-39.24,0.0
-39.234,0.0
-39.228,0.0
-39.222,0.0
-39.216,0.0
-39.21,0.0
-39.204,0.0
-39.198,0.0
-39.192,0.0
-39.186,0.0
-39.18,0.0
-39.174,0.0
-39.168,0.0
-39.162,0.0
-39.156,0.0
-39.15,0.0
-39.144,0.0
-39.138,0.0
-39.132,0.0
-39.126,0.0
-39.12,0.0
-39.114,0.0
-39.108,0.0
-39.102,0.0
-39.096,0.0
-39.09,0.0
-39.084,0.0
-39.078,0.0
-39.072,0.0
-39.066,0.0
-39.06,0.0
-39.054,0.0
-39.048,0.0
-39.042,0.0
-39.036,0.0
-39.03,0.0
-39.024,0.0
-39.018,0.0
-39.012,0.0
-39.006,0.0
-39.0,0.0
-38.994,0.0
-38.988,0.0
-38.982,0.0
-38.976,0.0
-38.97,0.0
-38.964,0.0
-38.958,0.0
-38.952,0.0
-38.946,0.0
-38.94,0.0
-38.934,0.0
-38.928,0.0
-38.922,0.0
-38.916,0.0
-38.91,0.0
-38.904,0.0
-38.898,0.0
-38.892,0.0
-38.886,0.0
-38.88,0.0
-38.874,0.0
-38.868,0.0
-38.862,0.0
-38.856,0.0
-38.85,0.0
-38.844,0.0
-38.838,0.0
-38.832,0.0
-38.826,0.0
-38.82,0.0
-38.814,0.0
-38.808,0.0
-38.802,0.0
-38.796,0.0
-38.79,0.0
-38.784,0.0
-38.778,0.0
-38.772,0.0
-38.766,0.0
-38.76,0.0
-38.754,0.0
-38.748,0.0
-38.742,0.0
-38.736,0.0
-38.73,0.0
-38.724,0.0
-38.718,0.0
-38.712,0.0
-38.706,0.0
-38.7,0.0
-38.694,0.0
-38.688,0.0
-38.682,0.0
-38.676,0.0
-38.67,0.0
-38.664,0.0
-38.658,0.0
-38.652,0.0
-38.646,0.0
-38.64,0.0
-38.634,0.0
-38.628,0.0
-38.622,0.0
-38.616,0.0
-38.61,0.0
-38.604,0.0
-38.598,0.0
-38.592,0.0
-38.586,0.0
-38.58,0.0
-38.574,0.0
-38.568,0.0
-38.562,0.0
-38.556,0.0
-38.55,0.0
-38.544,0.0
-38.538,0.0
-38.532,0.0
-38.526,0.0
-38.52,0.0
-38.514,0.0
-38.508,0.0
-38.502,0.0
-38.496,0.0
-38.49,0.0
-38.484,0.0
-38.478,0.0
-38.472,0.0
-38.466,0.0
-38.46,0.0
-38.454,0.0
-38.448,0.0
-38.442,0.0
-38.436,0.0
-38.43,0.0
-38.424,0.0
-38.418,0.0
-38.412,0.0
-38.406,0.0
-38.4,0.0
-38.394,0.0
-38.388,0.0
-38.382,0.0
-38.376,0.0
-38.37,0.0
-38.364,0.0
-38.358,0.0
-38.352,0.0
-38.346,0.0
-38.34,0.0
-38.334,0.0
-38.328,0.0
-38.322,0.0
-38.316,0.0
-38.31,0.0
-38.304,0.0
-38.298,0.0
-38.292,0.0
-38.286,0.0
-38.28,0.0
-38.274,0.0
-38.268,0.0
-38.262,0.0
-38.256,0.0
-38.25,0.0
-38.244,0.0
-38.238,0.0
-38.232,0.0
-38.226,0.0
-38.22,0.0
-38.214,0.0
-38.208,0.0
-38.202,0.0
-38.196,0.0
-38.19,0.0
-38.184,0.0
-38.178,0.0
-38.172,0.0
-38.166,0.0
-38.16,0.0
-38.154,0.0
-38.148,0.0
-38.142,0.0
-38.136,0.0
-38.13,0.0
-38.124,0.0
-38.118,0.0
-38.112,0.0
-38.106,0.0
-38.1,0.0
-38.094,0.0
-38.088,0.0
-38.082,0.0
-38.076,0.0
-38.07,0.0
-38.064,0.0
-38.058,0.0
-38.052,0.0
-38.046,0.0
-38.04,0.0
-38.034,0.0
-38.028,0.0
-38.022,0.0
-38.016,0.0
-38.01,0.0
-38.004,0.0
-37.998,0.0
-37.992,0.0
-37.986,0.0
-37.98,0.0
-37.974,0.0
-37.968,0.0
-37.962,0.0
-37.956,0.0
-37.95,0.0
-37.944,0.0
-37.938,0.0
-37.932,0.0
-37.926,0.0
-37.92,0.0
-37.914,0.0
-37.908,0.0
-37.902,0.0
-37.896,0.0
-37.89,0.0
-37.884,0.0
-37.878,0.0
-37.872,0.0
-37.866,0.0
-37.86,0.0
-37.854,0.0
-37.848,0.0
-37.842,0.0
-37.836,0.0
-37.83,0.0
-37.824,0.0
-37.818,0.0
-37.812,0.0
-37.806,0.0
-37.8,0.0
-37.794,0.0
-37.788,0.0
-37.782,0.0
-37.776,0.0
-37.77,0.0
-37.764,0.0
-37.758,0.0
-37.752,0.0
-37.746,0.0
-37.74,0.0
-37.734,0.0
-37.728,0.0
-37.722,0.0
-37.716,0.0
-37.71,0.0
-37.704,0.0
-37.698,0.0
-37.692,0.0
-37.686,0.0
-37.68,0.0
-37.674,0.0
-37.668,0.0
-37.662,0.0
-37.656,0.0
-37.65,0.0
-37.644,0.0
-37.638,0.0
-37.632,0.0
-37.626,0.0
-37.62,0.0
-37.614,0.0
-37.608,0.0
-37.602,0.0
-37.596,0.0
-37.59,0.0
-37.584,0.0
-37.578,0.0
-37.572,0.0
-37.566,0.0
-37.56,0.0
-37.554,0.0
-37.548,0.0
-37.542,0.0
-37.536,0.0
-37.53,0.0
-37.524,0.0
-37.518,0.0
-37.512,0.0
-37.506,0.0
-37.5,0.0
-37.494,0.0
-37.488,0.0
-37.482,0.0
-37.476,0.0
-37.47,0.0
-37.464,0.0
-37.458,0.0
-37.452,0.0
-37.446,0.0
-37.44,0.0
-37.434,0.0
-37.428,0.0
-37.422,0.0
-37.416,0.0
-37.41,0.0
-37.404,0.0
-37.398,0.0
-37.392,0.0
-37.386,0.0
-37.38,0.0
-37.374,0.0
-37.368,0.0
-37.362,0.0
-37.356,0.0
-37.35,0.0
-37.344,0.0
-37.338,0.0
-37.332,0.0
-37.326,0.0
-37.32,0.0
-37.314,0.0
-37.308,0.0
-37.302,0.0
-37.296,0.0
-37.29,0.0
-37.284,0.0
-37.278,0.0
-37.272,0.0
-37.266,0.0
-37.26,0.0
-37.254,0.0
-37.248,0.0
-37.242,0.0
-37.236,0.0
-37.23,0.0
-37.224,0.0
-37.218,0.0
-37.212,0.0
-37.206,0.0
-37.2,0.0
-37.194,0.0
-37.188,0.0
-37.182,0.0
-37.176,0.0
-37.17,0.0
-37.164,0.0
-37.158,0.0
-37.152,0.0
-37.146,0.0
-37.14,0.0
-37.134,0.0
-37.128,0.0
-37.122,0.0
-37.116,0.0
-37.11,0.0
-37.104,0.0
-37.098,0.0
-37.092,0.0
-37.086,0.0
-37.08,0.0
-37.074,0.0
-37.068,0.0
-37.062,0.0
-37.056,0.0
-37.05,0.0
-37.044,0.0
-37.038,0.0
-37.032,0.0
-37.026,0.0
-37.02,0.0
-37.014,0.0
-37.008,0.0
-37.002,0.0
-36.996,0.0
-36.99,0.0
-36.984,0.0
-36.978,0.0
-36.972,0.0
-36.966,0.0
-36.96,0.0
-36.954,0.0
-36.948,0.0
-36.942,0.0
-36.936,0.0
-36.93,0.0
-36.924,0.0
-36.918,0.0
-36.912,0.0
-36.906,0.0
-36.9,0.0
-36.894,0.0
-36.888,0.0
-36.882,0.0
-36.876,0.0
-36.87,0.0
-36.864,0.0
-36.858,0.0
-36.852,0.0
-36.846,0.0
-36.84,0.0
-36.834,0.0
-36.828,0.0
-36.822,0.0
-36.816,0.0
-36.81,0.0
-36.804,0.0
-36.798,0.0
-36.792,0.0
-36.786,0.0
-36.78,0.0
-36.774,0.0
-36.768,0.0
-36.762,0.0
-36.756,0.0
-36.75,0.0
-36.744,0.0
-36.738,0.0
-36.732,0.0
-36.726,0.0
-36.72,0.0
-36.714,0.0
-36.708,0.0
-36.702,0.0
-36.696,0.0
-36.69,0.0
-36.684,0.0
-36.678,0.0
-36.672,0.0
-36.666,0.0
-36.66,0.0
-36.654,0.0
-36.648,0.0
-36.642,0.0
-36.636,0.0
-36.63,0.0
-36.624,0.0
-36.618,0.0
-36.612,0.0
-36.606,0.0
-36.6,0.0
-36.594,0.0
-36.588,0.0
-36.582,0.0
-36.576,0.0
-36.57,0.0
-36.564,0.0
-36.558,0.0
-36.552,0.0
-36.546,0.0
-36.54,0.0
-36.534,0.0
-36.528,0.0
-36.522,0.0
-36.516,0.0
-36.51,0.0
-36.504,0.0
-36.498,0.0
-36.492,0.0
-36.486,0.0
-36.48,0.0
-36.474,0.0
-36.468,0.0
-36.462,0.0
-36.456,0.0
-36.45,0.0
-36.444,0.0
-36.438,0.0
-36.432,0.0
-36.426,0.0
-36.42,0.0
-36.414,0.0
-36.408,0.0
-36.402,0.0
-36.396,0.0
-36.39,0.0
-36.384,0.0
-36.378,0.0
-36.372,0.0
-36.366,0.0
-36.36,0.0
-36.354,0.0
-36.348,0.0
-36.342,0.0
-36.336,0.0
-36.33,0.0
-36.324,0.0
-36.318,0.0
-36.312,0.0
-36.306,0.0
-36.3,0.0
-36.294,0.0
-36.288,0.0
-36.282,0.0
-36.276,0.0
-36.27,0.0
-36.264,0.0
-36.258,0.0
-36.252,0.0
-36.246,0.0
-36.24,0.0
-36.234,0.0
-36.228,0.0
-36.222,0.0
-36.216,0.0
-36.21,0.0
-36.204,0.0
-36.198,0.0
-36.192,0.0
-36.186,0.0
-36.18,0.0
-36.174,0.0
-36.168,0.0
-36.162,0.0
-36.156,0.0
-36.15,0.0
-36.144,0.0
-36.138,0.0
-36.132,0.0
-36.126,0.0
-36.12,0.0
-36.114,0.0
-36.108,0.0
-36.102,0.0
-36.096,0.0
-36.09,0.0
-36.084,0.0
-36.078,0.0
-36.072,0.0
-36.066,0.0
-36.06,0.0
-36.054,0.0
-36.048,0.0
-36.042,0.0
-36.036,0.0
-36.03,0.0
-36.024,0.0
-36.018,0.0
-36.012,0.0
-36.006,0.0
-36.0,0.0
-35.994,0.0
-35.988,0.0
-35.982,0.0
-35.976,0.0
-35.97,0.0
-35.964,0.0
-35.958,0.0
-35.952,0.0
-35.946,0.0
-35.94,0.0
-35.934,0.0
-35.928,0.0
-35.922,0.0
-35.916,0.0
-35.91,0.0
-35.904,0.0
-35.898,0.0
-35.892,0.0
-35.886,0.0
-35.88,0.0
-35.874,0.0
-35.868,0.0
-35.862,0.0
-35.856,0.0
-35.85,0.0
-35.844,0.0
-35.838,0.0
-35.832,0.0
-35.826,0.0
-35.82,0.0
-35.814,0.0
-35.808,0.0
-35.802,0.0
-35.796,0.0
-35.79,0.0
-35.784,0.0
-35.778,0.0
-35.772,0.0
-35.766,0.0
-35.76,0.0
-35.754,0.0
-35.748,0.0
-35.742,0.0
-35.736,0.0
-35.73,0.0
-35.724,0.0
-35.718,0.0
-35.712,0.0
-35.706,0.0
-35.7,0.0
-35.694,0.0
-35.688,0.0
-35.682,0.0
-35.676,0.0
-35.67,0.0
-35.664,0.0
-35.658,0.0
-35.652,0.0
-35.646,0.0
-35.64,0.0
-35.634,0.0
-35.628,0.0
-35.622,0.0
-35.616,0.0
-35.61,0.0
-35.604,0.0
-35.598,0.0
-35.592,0.0
-35.586,0.0
-35.58,0.0
-35.574,0.0
-35.568,0.0
-35.562,0.0
-35.556,0.0
-35.55,0.0
-35.544,0.0
-35.538,0.0
-35.532,0.0
-35.526,0.0
-35.52,0.0
-35.514,0.0
-35.508,0.0
-35.502,0.0
-35.496,0.0
